358675654,pour,Wed, 29 May 2013 14:07:55 +0000
560703474,pour,Wed, 29 May 2013 17:33:46 +0000
267862843,pour,Wed, 29 May 2013 17:07:44 +0000
506037530,pour,Wed, 29 May 2013 15:44:14 +0000
914190080,pour,Wed, 29 May 2013 15:20:00 +0000
82263040,pour,Wed, 29 May 2013 17:35:52 +0000
557972445,pour,Wed, 29 May 2013 16:28:31 +0000
310443024,pour,Wed, 29 May 2013 15:10:47 +0000
514626882,pour,Wed, 29 May 2013 16:42:22 +0000
1053645554,pour,Wed, 29 May 2013 16:26:06 +0000
400896732,contre,Wed, 29 May 2013 16:57:33 +0000
135090967,pour,Wed, 29 May 2013 17:26:16 +0000
749533950,neutre,Wed, 29 May 2013 16:33:26 +0000
259259939,pour,Wed, 29 May 2013 14:51:54 +0000
414308480,neutre,Wed, 29 May 2013 15:42:24 +0000
15895557,pour,Wed, 29 May 2013 15:59:23 +0000
478010647,pour,Wed, 29 May 2013 15:28:41 +0000
588505344,pour,Wed, 29 May 2013 17:26:22 +0000
57603857,neutre,Wed, 29 May 2013 15:50:28 +0000
43671992,pour,Wed, 29 May 2013 16:09:11 +0000
255036412,pour,Wed, 29 May 2013 16:18:40 +0000
125664465,pour,Wed, 29 May 2013 15:42:22 +0000
247351932,pour,Wed, 29 May 2013 16:03:13 +0000
1392345018,pour,Wed, 29 May 2013 16:51:28 +0000
153538815,pour,Wed, 29 May 2013 15:43:02 +0000
201708187,pour,Wed, 29 May 2013 16:50:07 +0000
449801488,pour,Wed, 29 May 2013 16:30:12 +0000
268219281,pour,Wed, 29 May 2013 15:46:33 +0000
229449731,pour,Wed, 29 May 2013 16:46:09 +0000
1057707392,pour,Wed, 29 May 2013 16:21:18 +0000
628283879,pour,Wed, 29 May 2013 16:14:43 +0000
60297702,pour,Wed, 29 May 2013 17:02:34 +0000
946402770,pour,Wed, 29 May 2013 16:19:08 +0000
503406368,pour,Wed, 29 May 2013 17:40:51 +0000
91074849,pour,Wed, 29 May 2013 15:44:56 +0000
105079466,pour,Wed, 29 May 2013 16:31:03 +0000
875112060,neutre,Wed, 29 May 2013 16:56:47 +0000
608336771,neutre,Wed, 29 May 2013 15:15:31 +0000
1325494148,neutre,Wed, 29 May 2013 16:41:33 +0000
370382174,neutre,Wed, 29 May 2013 14:34:56 +0000
85810465,pour,Wed, 29 May 2013 16:46:04 +0000
